case_order,UID,area,TimeZone,job,children,age,income,gender,churn,outage_sec_perweek,email,contacts,yearly_equip_failure,techie,port_modem,tablet,phone,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,tenure,monthly_charge,bandwidth_gb_year,timely_response,timely_fixes,timely_replacements,reliability,options,respectful_response,courteous_exchange,active_listening,internet_service_Fiber Optic,contract_One year,contract_Two Year,payment_method_Credit Card (automatic),payment_method_Electronic Check,payment_method_Mailed Check
8267,b87dae98d616bb0a8f0b5a4319bc9e66,Suburban,America/Chicago,Nutritional therapist,1,-1.3565855693570228,0.31545298951147277,Male,No,0.8296268063328782,0.6557058797007002,0.005867974104602262,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,0.8983482748468082,2.154202235207688,1.023624947766835,3,3,3,3,3,3,4,3,True,False,True,True,False,False
8268,0af5d08be176acbf0814db641c2bde3d,Suburban,America/New_York,"Designer, ceramics/pottery",1,0.43104000995696373,-0.6697154920863088,Female,No,-0.4630407175847787,-0.6662817809861953,-1.0058516991026796,1,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,0.7623243240883577,1.688851528179101,0.817750113109074,5,5,4,4,2,4,4,5,True,True,False,False,True,False
8269,e54e242877f7e458ce8f894a4f1611b0,Urban,America/New_York,Editorial assistant,1,-1.115014545125403,0.4593145083992626,Female,No,0.4905125741970281,0.6557058797007002,0.005867974104602262,0,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,1.3249847144667908,0.22958235679459124,1.210309766579428,3,3,3,4,4,2,3,4,True,True,False,False,False,False
8270,5a303636ef28094174cd58ec3ef568ee,Rural,America/Chicago,Water quality scientist,0,0.6726110341885836,-0.7768899618305141,Male,No,-0.48262523992326734,0.6557058797007002,-1.0058516991026796,0,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,0.6852182045276082,-0.7607660884753538,0.5396132293663847,5,4,4,2,5,2,2,3,True,False,True,False,True,False
8271,02bda1676f4f1b725aa141825b89cb2b,Urban,America/New_York,Animator,1,0.9624962632665273,0.2023253676390015,Male,No,0.516988861752999,0.3252089645289763,-1.0058516991026796,0,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,0.7696997841273694,-0.11970197629714684,0.9016429303882167,3,3,4,3,3,3,4,5,False,False,True,False,True,False
8272,799836ce48ea910fd0732f8d1f9e8aea,Urban,America/Chicago,Structural engineer,1,0.6242968293422596,1.1725349010581623,Male,No,1.2866830032662242,-0.9967786961579193,2.0293073205191656,1,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,1.331036131556537,0.054611832328876474,1.4338753695939288,4,4,4,3,3,3,4,4,False,False,False,False,True,False
8273,b9d6cd11a7f57c79dabf0e3bf33dd9d2,Urban,America/Chicago,Senior tax professional/tax inspector,3,1.0108104681128514,-0.7144714082325996,Female,No,-1.305912105397199,0.6557058797007002,-1.0058516991026796,1,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,0.7801877473004729,-0.46887918552850955,0.6935430087476994,3,3,4,4,2,4,6,4,False,False,True,False,True,False
8274,109c7169694c13db9ce2ea12f8862999,Rural,America/New_York,Dealer,0,0.5759826244959356,-0.7437867904142337,Female,No,-0.19202622565635116,0.986202794872424,0.005867974104602262,1,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,0.6969621364623546,1.456967959719754,0.7262478460356194,4,3,3,3,4,3,3,2,False,True,False,False,False,False
8275,1f79e105297406c43bd2fb6ce8e7c128,Rural,America/New_York,Colour technologist,0,0.044526371186372066,1.4520188500509934,Male,No,-1.4577352501555823,-0.3357848658144715,-1.0058516991026796,0,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,0.88487525854644,-1.109228362377691,0.6840792240044982,4,4,4,4,3,3,5,5,False,False,False,True,False,False
8276,b08c70058390d8bec166d49491f4c9a9,Urban,America/New_York,"Education officer, environmental",8,-0.9217577257401072,0.2582421584967228,Female,No,0.13073547974595162,0.3252089645289763,0.005867974104602262,1,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,1.3853010920302113,-0.7605751285503369,1.5516589174864088,3,3,3,3,3,4,4,3,False,False,False,True,False,False
8277,9332ebacee6de872d9bcc34be564db5b,Urban,America/Los_Angeles,Armed forces operational officer,1,1.6388951311150628,-0.059432819992106756,Female,No,-1.2824393088702324,-0.6662817809861953,0.005867974104602262,0,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,0.17951548693326683,0.17053149315260288,-0.01726027894147674,3,3,3,5,2,2,4,2,True,True,False,False,True,False
8278,729c21185db215e011119c494d8030dc,Rural,America/Chicago,"Teacher, adult education",1,-0.7768151112011352,0.8390874561335938,Nonbinary,No,-0.5495649833716699,-0.6662817809861953,-1.0058516991026796,0,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,1.4050698361159057,1.1641448873844142,1.5924816515434181,3,3,2,3,4,3,3,3,False,True,False,True,False,False
8279,7d441a463d4669775fce8183bcb6e1a0,Rural,America/Chicago,Equities trader,8,-1.4048997742033467,0.6886887116347685,Female,No,-0.9925395858129109,1.316699710044148,-1.0058516991026796,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,0.9362901796983019,0.054742243984985645,1.0262120049206582,2,2,2,3,4,3,4,3,True,True,False,False,True,False
8280,af66773f8f71677de8693c58863c5a5e,Rural,America/Chicago,Dentist,1,-0.5835582918158394,-0.8566108501122963,Male,No,0.032152557036278014,0.3252089645289763,-1.0058516991026796,1,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,1.3306095333140997,-0.12036102091641107,1.2006451984322817,3,3,3,4,4,3,3,3,True,True,False,False,False,False
8281,b68aa437dafe407b6a7e03557d42a97e,Urban,America/New_York,Haematologist,1,1.6872093359613867,1.7057900899110408,Male,No,0.7077868222988133,0.3252089645289763,-1.0058516991026796,0,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,1.2632244077459023,2.2132694003066886,1.2888004564231477,4,3,3,5,2,5,5,4,True,False,True,False,False,False
8282,b6b12993101d75b6e2475ddeb1ce73d0,Rural,America/New_York,Legal secretary,4,-1.115014545125403,0.4132631335811092,Female,No,-0.13367220561263296,1.316699710044148,-1.0058516991026796,3,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,0.8409095444701808,-1.5167112257875628,0.9228936787546842,2,2,2,3,3,2,4,4,False,False,False,False,False,True
8283,f93872fa78f8a859039a5068b0e6d48e,Rural,America/New_York,Nature conservation officer,2,0.5276684196496116,-1.0403152590199103,Female,No,-0.2091882634537688,1.316699710044148,-1.0058516991026796,0,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,0.6829834802239202,1.5716952854019142,0.6667057893354655,4,4,5,4,4,5,2,3,True,True,False,False,False,True
8284,9db6a89aafbfe3ca71793f0b3e2139d3,Rural,America/New_York,Telecommunications researcher,0,0.6242968293422596,0.13409125785168868,Female,No,-0.5093243194407769,0.986202794872424,0.005867974104602262,0,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,1.0337304372919474,1.863326022595687,1.0222546746785397,3,3,3,4,2,3,3,4,True,False,True,True,False,False
8285,919009ce682343c275f0f20ff292906b,Urban,America/Phoenix,"Scientist, research (medical)",1,0.09284057603269602,-0.9612057506314462,Male,No,0.24057897354333407,0.6557058797007002,1.0175876473118841,0,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,0.750106898359701,-0.9341227686967213,0.6769856800480064,4,4,4,3,5,5,4,4,False,False,False,False,True,False
8286,8aeeefaa190634b036ebfef743933e71,Suburban,America/Chicago,Financial manager,1,1.107438877805499,-0.5126575297007513,Female,Yes,-0.6288853063660131,-0.9967786961579193,-1.0058516991026796,0,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,1.1597452133302417,1.1059393707275609,1.2965418432950162,5,4,4,1,5,3,3,4,False,False,False,False,True,False
8287,cf246f1243b55a5267ede561763e7a2a,Rural,America/New_York,Operations geologist,0,-1.1633287499717269,-1.1638473325687495,Female,No,0.9185318881793463,-0.0052879506427475865,0.005867974104602262,0,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,1.396258388907982,-1.575012222406925,1.2334838444923324,3,3,2,5,4,3,4,3,False,False,False,True,False,False
8288,a2ce3cfd121ba67f6e9e4f6eec29503b,Rural,America/Chicago,Armed forces operational officer,2,-0.5835582918158394,-0.5917631371734229,Male,No,1.0041034915062659,-1.3272756113296431,-1.0058516991026796,0,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,1.3986292615869158,-0.5277647058207883,1.3186856247353937,3,3,3,5,4,2,5,4,True,False,False,False,True,False
8289,482c011c05134ffce22ce022af776c18,Rural,America/Chicago,Armed forces training and education officer,0,-1.3082713645106987,-1.0547397817349404,Female,No,-1.8541678389483314,-0.6662817809861953,0.005867974104602262,0,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,1.3392617625609722,-1.3425883770865557,1.138461259944267,4,3,3,3,4,3,4,4,True,False,False,False,True,False
8290,e5121d74bfb41dd4ad1a6e979f07e831,Urban,America/Chicago,"Teacher, secondary school",2,1.107438877805499,-0.34800129260856233,Male,No,-1.0392543220379193,0.3252089645289763,1.0175876473118841,0,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,1.2837650374812541,-0.5856069328641963,1.1071762270067667,3,3,3,4,4,4,3,2,True,False,False,False,True,False
8291,9c0a67d320d744587d037673526206a0,Urban,America/New_York,Mechanical engineer,1,-1.018386135432755,-0.7168077021636782,Female,No,-0.8230920175269791,0.3252089645289763,1.0175876473118841,1,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,0.8805850719664713,1.3392714400815449,0.939561935332388,2,3,2,4,4,4,3,3,False,True,False,False,True,False
8292,498b429dbaeaaeba3e20d972d444090f,Suburban,America/New_York,Community development worker,2,0.3827258051106398,0.13984900956161445,Male,No,-0.12001166440530502,-1.3272756113296431,0.005867974104602262,0,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,0.5322218460350402,0.7530384429583769,0.5006246392958571,5,6,4,3,4,4,4,5,True,False,False,False,True,False
8293,f71fdb9e19b147e8b90f890cfbedfa19,Suburban,America/Chicago,"Research officer, government",3,-1.6464707984349665,0.8571447953376901,Female,No,-1.3420501040816035,0.986202794872424,-1.0058516991026796,0,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,1.341789962251301,-1.2841197083379106,1.2668084131245017,4,4,5,3,4,3,3,2,False,False,False,False,True,False
8294,d2298a1dee1b36aa880f84e3991d0109,Urban,America/New_York,Armed forces operational officer,1,-0.6801867015084874,0.3227579862762399,Male,No,-0.12695954765834797,-1.3272756113296431,2.0293073205191656,0,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,1.1288474741379952,0.11704408391140037,1.155217067438157,3,3,3,2,3,4,1,2,False,False,True,False,False,False
8295,368d9b98bc024cd715bb30f8d4638731,Rural,America/New_York,Visual merchandiser,1,-0.5835582918158394,-0.9311527407362962,Male,No,-0.5122061653867092,-1.3272756113296431,1.0175876473118841,1,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,0.8014563926534586,0.28728252828402345,0.9727128779793728,3,3,3,3,5,4,4,4,False,False,True,False,True,False
8296,dc69c7663f5eef1759d961c77227d479,Urban,America/Anchorage,Therapeutic radiographer,6,-1.3082713645106987,-0.2868952198605146,Female,No,-1.993854366399201,1.316699710044148,-1.0058516991026796,1,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,0.7641763201816323,0.05477251811943916,0.9710906052422652,4,5,4,2,4,5,4,3,False,False,True,False,True,False
8297,2c9315d0ac37e06043e2981e886ef971,Suburban,America/New_York,Horticultural therapist,3,-0.2936730627378957,-0.9159483894914479,Female,No,-0.3527012344431569,1.316699710044148,0.005867974104602262,1,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,1.259756027886515,-1.3425883770865557,1.0703878660760862,4,3,4,3,4,4,3,3,True,False,False,False,True,False
8298,1e0c41143651603213526faa3c754891,Urban,America/Los_Angeles,Systems developer,2,-0.4386156772768675,0.42067948376032055,Male,No,0.5912730111009229,-1.3272756113296431,-1.0058516991026796,2,No,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,1.0358373333988764,0.4621622303463757,0.9869961256883231,4,4,4,3,4,4,4,5,True,False,False,True,False,False
8299,907cfdf255cb535a5d0bf22ae7911229,Suburban,America/Chicago,Podiatrist,3,0.09284057603269602,-0.5926316228803463,Female,No,0.6177123346813748,-1.3272756113296431,3.0410269937264474,0,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,1.2416040457568647,-0.8193954430145611,1.0955819811109553,3,3,3,4,4,3,2,5,True,False,False,True,False,False
8300,96d38094e60d551df1eba73ed91f7097,Urban,America/Chicago,"Development worker, community",4,-1.6464707984349665,-0.972708132789086,Female,No,1.629658290663124,-0.9967786961579193,0.005867974104602262,1,No,No,No,Yes,No,No,No,No,No,No,No,No,0.8698675475051061,-1.8669750435678607,0.894729422398788,3,3,3,4,3,2,2,3,False,False,True,False,True,False
8301,ffd3e84b197dc7ca00faf9df367bb51c,Urban,America/New_York,"Copywriter, advertising",8,-1.6464707984349665,1.104873162006241,Male,No,0.7133549411565678,1.316699710044148,-1.0058516991026796,1,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,1.0297257841100635,1.6884463205333342,1.4507275094091785,3,3,3,4,4,4,4,3,False,True,False,True,False,False
8302,89d8ec42af26f57a382753dcb26a280e,Suburban,America/New_York,Chartered loss adjuster,1,-1.1633287499717269,-0.4661795365463674,Female,No,-0.47549724129860355,0.3252089645289763,0.005867974104602262,1,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,1.4144931946325734,0.2290583813905824,1.3432752803554235,1,1,3,3,4,3,2,5,True,False,False,False,True,False
8303,88a4ff13a243ba31d3bac5b554fa29b9,Urban,America/Chicago,"Librarian, academic",0,-0.2453588578915717,-0.47259335136687225,Male,No,0.2874593755858971,-0.3357848658144715,-1.0058516991026796,0,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,1.3100726854780607,-1.343098379813124,1.3119918930447407,3,3,3,4,2,4,4,4,False,False,False,False,True,False
8304,c7759a22b1ef9e949ff3e792e0d97587,Suburban,America/Indiana/Indianapolis,Exhibition designer,2,-1.3565855693570228,0.05889082171615081,Male,No,-0.8730683205373441,0.6557058797007002,0.005867974104602262,0,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,1.1611195555403626,0.8740255281337597,1.255234241953831,5,6,4,3,3,3,3,5,False,False,False,False,False,True
8305,70a236043ba275e078118903caf21c99,Urban,America/Chicago,Camera operator,3,1.0108104681128514,-0.5776162887370865,Female,No,-0.3908618346607427,-1.3272756113296431,-1.0058516991026796,0,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,0.6654294163755582,-0.3529269217907562,0.441101343931254,4,5,3,5,3,4,3,4,True,False,True,False,False,False
8306,628baa14b134bcb3b56bc97d60967e2f,Suburban,America/Chicago,Futures trader,6,1.6872093359613867,1.515268653341447,Female,No,-0.6364283096249149,-0.0052879506427475865,-1.0058516991026796,0,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,1.312430699699332,1.8630046510145617,1.313114107110621,6,6,5,4,3,4,4,5,True,True,False,False,True,False
8307,ef4a2d4ca4f1839b7f3ef7ee457a6b3e,Suburban,America/New_York,Personal assistant,0,-0.7768151112011352,-0.5233002918691784,Male,No,-0.6927220920876503,0.986202794872424,-1.0058516991026796,1,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,1.2014709084437758,-0.877342465138771,1.0315930526819719,3,3,4,4,3,4,4,5,True,True,False,True,False,False
8308,5225a3bdcaaca37b70018fb0f84213c0,Rural,America/Chicago,"Engineer, aeronautical",1,1.4939525165760907,0.07898124730562577,Male,No,-0.28325062894857767,0.3252089645289763,-1.0058516991026796,0,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,0.7997968952351846,-0.12036102091641107,0.6098354164685681,4,4,5,3,2,3,3,3,True,False,False,False,True,False
8309,6477a839cc77c9d6f6df3e44e2b69bf2,Suburban,America/New_York,Farm manager,0,-0.003787833659951896,-0.7941270448320323,Female,No,1.02668848054849,-0.3357848658144715,0.005867974104602262,0,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,1.2368471728017483,0.3489579265052009,1.360481796478722,4,4,3,2,4,4,2,2,False,False,False,False,False,True
8310,2ab222d99ded75d1c85fdef791ff3975,Rural,America/New_York,Politician's assistant,3,-0.3903014724305436,0.847612730284038,Female,No,-0.7693272430620381,-0.0052879506427475865,0.005867974104602262,0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,1.1322458888601037,-0.5263977122112187,1.061868391058431,2,2,4,4,3,2,4,3,False,False,False,False,True,False
8311,07b9e8a66f60b147947080b91619a821,Rural,America/New_York,Automotive engineer,0,-1.066700340279079,-0.5892197400766264,Female,No,-0.03602413544745307,-0.3357848658144715,-1.0058516991026796,0,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,0.4660151602925813,1.1059393707275609,0.662148441864136,5,4,3,5,3,4,3,5,False,True,False,False,False,True
8312,f7241bef4ff37fad4b3e4f915d683cf6,Suburban,America/New_York,Rural practice surveyor,3,-0.8251293160474592,-0.7249567152544877,Male,Yes,-0.8404015751903325,-0.9967786961579193,-1.0058516991026796,0,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,1.042270344129242,2.154202235207688,1.1779932230848773,3,3,3,4,3,4,4,3,True,False,False,False,True,False
8313,89de1faf340b0b040613f1167d0220cc,Suburban,America/Chicago,"Presenter, broadcasting",0,0.9624962632665273,-1.0587960249018615,Male,No,-0.30527847006888503,-0.0052879506427475865,0.005867974104602262,0,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,0.6833991109583513,0.8733431957187622,0.6484602799954688,4,5,4,4,4,3,4,4,True,False,False,False,True,False
8314,5c8fcc943acfb2055c68c48757af4783,Suburban,America/Chicago,Fast food restaurant manager,3,0.5759826244959356,0.4451892923141397,Male,No,-1.1486881877793214,-0.0052879506427475865,0.005867974104602262,3,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,0.8422366129388966,-1.2851513576889144,0.8953702041290162,3,4,4,5,4,3,4,3,False,False,False,False,False,True
8315,1548042db78a7a7b2959693349bd135e,Suburban,America/Chicago,"Engineer, energy",5,1.5422667214224148,0.893874399926285,Female,No,-0.7528040099688204,1.316699710044148,1.0175876473118841,0,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,0.9901905650782629,-0.5280860774019137,0.8314514207719466,6,5,5,3,5,4,5,4,True,False,True,False,False,False
8316,5b7762a1472d219b8957ff974dbffaa3,Suburban,America/New_York,"Solicitor, Scotland",1,0.3344116002643158,2.312132127797267,Female,No,-0.8027591427022971,-0.0052879506427475865,-1.0058516991026796,0,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,1.1134547657466605,-0.2357683502339959,0.9616075644686883,4,4,4,3,3,2,2,3,True,False,False,False,False,False
8317,70ed474f28a2c4c827694138e84f26b7,Rural,America/Los_Angeles,"Social research officer, government",3,0.8658678535738794,-1.0243101561514472,Male,No,1.1167159231061767,-1.657772526501367,0.005867974104602262,1,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,0.758847624050483,-0.17714132447436137,0.7227478403369536,3,3,4,4,4,3,3,4,False,False,True,False,False,False
8318,7f131af895138449f0b92ddea148743a,Suburban,America/Chicago,Lawyer,2,1.7355235408077105,0.5337954028854139,Male,No,0.05835329495656005,-0.0052879506427475865,0.005867974104602262,0,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,0.3664483407155824,2.095570551888906,0.37990172229705943,2,3,3,3,4,4,2,3,True,True,False,False,True,False
8319,290ed24be997feaa53f18dd7c257145f,Urban,America/New_York,Field seismologist,9,0.43104000995696373,-1.0843392215120198,Male,No,1.0102126285511648,-0.0052879506427475865,2.0293073205191656,0,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,0.09549908094892898,0.2880486967636624,0.16671384424838706,5,5,3,4,5,4,4,2,False,False,False,False,True,False
8320,ef198a1a70221df07ab8e6a633088367,Suburban,America/New_York,Medical secretary,4,0.5759826244959356,-0.09937394216416363,Female,No,-0.39823816399366707,-0.9967786961579193,-1.0058516991026796,0,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,1.207215235309356,-0.06257468458276387,1.0870466145368851,4,4,4,4,3,4,5,5,True,False,False,False,False,False
8321,391bc8c80fc4f48c78b27cf7f72f3a04,Urban,America/New_York,"Programme researcher, broadcasting/film/video",0,-0.7768151112011352,-0.5875164583900796,Female,No,1.0851890123497208,-1.657772526501367,0.005867974104602262,0,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,1.1346371837953237,1.688851528179101,1.210314691103951,5,4,4,5,2,4,4,5,True,False,True,True,False,False
8322,b24989be8f0fb874ad0cd975a419f885,Rural,America/Chicago,Educational psychologist,3,0.09284057603269602,-0.9113953115040286,Female,No,0.5940621110719162,0.6557058797007002,0.005867974104602262,0,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,0.4198786360110139,0.0584124005926196,0.40050602351060627,4,5,5,5,3,4,5,4,False,True,False,True,False,False
8323,c010d4c113cd473499005d9fa3e3f5ed,Rural,America/New_York,"Radiographer, diagnostic",3,0.3344116002643158,-0.356509189952294,Female,No,1.074187189090646,-0.0052879506427475865,-1.0058516991026796,0,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,1.1963997596558,0.8733431957187622,1.197328484259405,5,5,4,6,2,3,5,4,True,True,False,False,True,False
8324,070a1c71f6239b31c9d0141e3ab832eb,Suburban,America/Chicago,Landscape architect,1,1.107438877805499,-1.06405906956354,Male,No,0.9286398553031386,-0.3357848658144715,1.0175876473118841,2,No,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,0.3549899421789211,0.4621622303463757,0.24984574217521285,5,5,5,4,4,6,5,3,True,False,True,False,False,False
8325,5a838cd657fd62db6efa0bbcafcdb974,Urban,America/Denver,"Production designer, theatre/television/film",3,-0.8734435208937832,0.19007294576305087,Female,No,-0.45832848277836447,-1.9882694416730908,-1.0058516991026796,1,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,1.0274623173716018,0.7530384429583769,1.0070901636053906,5,4,4,5,3,4,5,4,True,False,False,True,False,False
